pair common_neigh jaccard pref_attach adamic sp_3 class
3396-3382 0 0.0 1 0 1.0 1
3400-3222 0 0.0 17 0 17.0 1
3402-3429 0 0.0 2 0 2.0 1
3402-3610 0 0.0 6 0 4.0 1
3404-3100 0 0.0 102 0 41.0 1
3404-3307 0 0.0 6 0 4.0 1
3404-3479 0 0.0 174 0 65.0 1
3406-3483 0 0.0 30 0 16.0 1
3406-3522 0 0.0 6 0 4.0 1
3408-3102 0 0.0 9 0 9.0 1
3409-3100 3 0.075 306 1.01657498481083 87.0 1
3409-3198 0 0.0 45 0 17.0 1
3409-3413 1 0.05555555555555555 90 0.40242960438184466 33.0 1
3409-3414 1 0.058823529411764705 81 0.40242960438184466 30.0 1
3409-3492 4 0.23529411764705882 108 1.4341818438322278 34.0 1
3409-3524 3 0.057692307692307696 414 1.0389642202979392 85.0 1
3409-3571 0 0.0 36 0 18.0 1
3409-3696 2 0.08333333333333333 153 0.5447677486155575 50.0 1
3409-3942 0 0.0 45 0 16.0 1
3411-3010 0 0.0 3 0 3.0 1
3413-3361 1 0.08333333333333333 30 0.40242960438184466 16.0 1
3413-3378 2 0.16666666666666666 40 0.7716989774506997 23.0 1
3413-3409 1 0.05555555555555555 90 0.40242960438184466 33.0 1
3413-3439 1 0.07142857142857142 50 0.40242960438184466 21.0 1
3413-3458 0 0.0 140 0 39.0 1
3413-3478 0 0.0 100 0 35.0 1
3413-3483 1 0.041666666666666664 150 0.7213475204444817 37.0 1
3413-3485 0 0.0 10 0 10.0 1
3413-3492 4 0.2222222222222222 120 2.7080412949443495 38.0 1
3413-3547 0 0.0 90 0 18.0 1
3414-3376 2 0.14285714285714285 63 1.876989522792215 21.0 1
3414-3378 2 0.18181818181818182 36 0.7716989774506997 20.0 1
3414-3389 1 0.1 18 0.5138983423697507 12.0 1
3414-3409 1 0.058823529411764705 81 0.40242960438184466 30.0 1
3414-3458 0 0.0 126 0 38.0 1
3414-3478 1 0.05555555555555555 90 0.5138983423697507 36.0 1
3414-3483 1 0.043478260869565216 135 0.7213475204444817 37.0 1
3414-3492 2 0.10526315789473684 108 1.1764671337579005 34.0 1
3414-3494 0 0.0 18 0 11.0 1
3423-3009 0 0.0 20 0 8.0 1
3423-3226 1 0.125 20 0.4170323914242463 13.0 1
3423-3447 3 0.23076923076923078 55 1.5345651840376846 18.0 1
3423-3458 1 0.05555555555555555 70 0.4170323914242463 29.0 1
3423-3478 1 0.07142857142857142 50 0.4170323914242463 25.0 1
3426-3462 0 0.0 4 0 3.0 1
3426-3547 0 0.0 18 0 10.0 1
3427-3435 0 0.0 2 0 2.0 1
3428-3194 1 0.07142857142857142 36 0.3789231816899512 15.0 1
3428-3458 1 0.0625 42 0.40242960438184466 17.0 1
3428-3870 0 0.0 6 0 4.0 1
3429-3402 0 0.0 2 0 2.0 1
3430-3515 0 0.0 39 0 15.0 1
3430-3785 0 0.0 3 0 3.0 1
3430-3983 0 0.0 3 0 3.0 1
3431-3459 0 0.0 5 0 5.0 1
3433-3531 0 0.0 24 0 14.0 1
3433-3574 1 0.07142857142857142 36 0.48089834696298783 15.0 1
3433-3582 1 0.05263157894736842 96 0.9102392266268373 23.0 1
3433-3676 0 0.0 48 0 18.0 1
3433-3709 0 0.0 24 0 14.0 1
3433-3728 0 0.0 108 0 27.0 1
3433-3734 0 0.0 72 0 19.0 1
3433-3791 0 0.0 72 0 21.0 1
3433-3803 0 0.0 24 0 15.0 1
3433-3913 0 0.0 24 0 15.0 1
3433-3922 0 0.0 36 0 15.0 1
3433-3961 0 0.0 24 0 15.0 1
3435-3427 0 0.0 2 0 2.0 1
3435-3559 0 0.0 14 0 8.0 1
3436-3492 0 0.0 12 0 12.0 1
3438-3447 0 0.0 11 0 11.0 1
3439-3047 1 0.08333333333333333 40 0.40242960438184466 16.0 1
3439-3222 0 0.0 85 0 25.0 1
3439-3413 1 0.07142857142857142 50 0.40242960438184466 21.0 1
3439-3492 2 0.13333333333333333 60 0.9151928288662396 23.0 1
3439-3510 0 0.0 5 0 5.0 1
3440-3179 0 0.0 9 0 5.0 1
3440-3359 0 0.0 6 0 4.0 1
3440-3547 0 0.0 27 0 11.0 1
3446-3359 0 0.0 2 0 2.0 1
3447-3209 0 0.0 44 0 15.0 1
3447-3226 1 0.07142857142857142 44 0.6213349345596119 19.0 1
3447-3372 0 0.0 33 0 13.0 1
3447-3423 3 0.23076923076923078 55 1.5345651840376846 18.0 1
3447-3438 0 0.0 11 0 11.0 1
3447-3458 1 0.041666666666666664 154 0.6213349345596119 37.0 1
3447-3478 1 0.05 110 0.6213349345596119 33.0 1
3447-3498 0 0.0 11 0 11.0 1
3447-3622 0 0.0 22 0 14.0 1
3447-3696 0 0.0 187 0 30.0 1
3447-3864 0 0.0 11 0 11.0 1
3448-3016 0 0.0 3 0 3.0 1
3451-3081 2 0.14285714285714285 48 0.5447677486155575 30.0 1
3451-3100 3 0.08571428571428572 136 1.1187384742594877 61.0 1
3451-3524 3 0.06382978723404255 184 1.1411277097465966 78.0 1
3451-3825 2 0.18181818181818182 36 0.5447677486155575 26.0 1
3453-3479 0 0.0 116 0 60.0 1
3453-3909 0 0.0 12 0 8.0 1
3454-3490 0 0.0 2 0 2.0 1
3458-3100 2 0.043478260869565216 476 0.7872506057680129 69.0 1
3458-3140 0 0.0 98 0 22.0 1
3458-3194 1 0.04 168 0.9102392266268373 41.0 1
3458-3221 1 0.043478260869565216 140 0.2835784920513334 36.0 1
3458-3222 1 0.03333333333333333 238 0.2835784920513334 46.0 1
3458-3230 0 0.0 98 0 33.0 1
3458-3371 0 0.0 28 0 16.0 1
3458-3413 0 0.0 140 0 39.0 1
3458-3414 0 0.0 126 0 38.0 1
3458-3423 1 0.05555555555555555 70 0.4170323914242463 29.0 1
3458-3428 1 0.0625 42 0.40242960438184466 17.0 1
3458-3447 1 0.041666666666666664 154 0.6213349345596119 37.0 1
3458-3683 0 0.0 14 0 14.0 1
3458-3808 0 0.0 84 0 21.0 1
3459-3081 2 0.13333333333333333 60 0.713629884087002 24.0 1
3459-3431 0 0.0 5 0 5.0 1
3459-3491 0 0.0 55 0 19.0 1
3459-3696 2 0.1 85 0.7631033646040855 30.0 1
3459-3804 2 0.10526315789473684 80 0.7553857282466059 29.0 1
3462-3132 0 0.0 2 0 2.0 1
3462-3426 0 0.0 4 0 3.0 1
3464-3753 0 0.0 1 0 1.0 1
3466-3552 0 0.0 17 0 17.0 1
3472-3311 0 0.0 1 0 1.0 1
3478-3100 2 0.047619047619047616 340 0.7872506057680129 64.0 1
3478-3194 1 0.047619047619047616 120 0.5138983423697507 37.0 1
3478-3221 1 0.05263157894736842 100 0.2835784920513334 32.0 1
3478-3222 1 0.038461538461538464 170 0.2835784920513334 43.0 1
3478-3230 0 0.0 70 0 29.0 1
3478-3376 2 0.13333333333333333 70 0.8575492176952633 20.0 1
3478-3413 0 0.0 100 0 35.0 1
3478-3414 1 0.05555555555555555 90 0.5138983423697507 36.0 1
3478-3423 1 0.07142857142857142 50 0.4170323914242463 25.0 1
3478-3447 1 0.05 110 0.6213349345596119 33.0 1
3479-3117 1 0.016666666666666666 174 0.2611892565642242 72.0 1
3479-3120 1 0.01694915254237288 116 0.43429448190325176 67.0 1
3479-3356 0 0.0 116 0 59.0 1
3479-3393 0 0.0 58 0 58.0 1
3479-3404 0 0.0 174 0 65.0 1
3479-3453 0 0.0 116 0 60.0 1
3479-3524 7 0.07216494845360824 2668 3.486414501548507 156.0 1
3479-3569 1 0.01639344262295082 232 0.31465798044412485 81.0 1
3479-3571 1 0.01639344262295082 232 0.36926937306885504 68.0 1
3479-3573 0 0.0 116 0 66.0 1
3479-3578 0 0.0 58 0 58.0 1
3479-3579 0 0.0 58 0 58.0 1
3479-3593 0 0.0 58 0 58.0 1
3479-3602 1 0.016666666666666666 174 0.31465798044412485 79.0 1
3479-3605 1 0.015873015873015872 348 0.31465798044412485 85.0 1
3479-3609 1 0.01694915254237288 116 0.31465798044412485 71.0 1
3479-3610 0 0.0 174 0 60.0 1
3479-3611 0 0.0 58 0 58.0 1
3479-3642 0 0.0 58 0 58.0 1
3479-3652 0 0.0 116 0 61.0 1
3479-3654 0 0.0 58 0 58.0 1
3479-3674 0 0.0 58 0 58.0 1
3479-3675 0 0.0 58 0 58.0 1
3479-3676 2 0.03333333333333333 232 0.8894140952166705 73.0 1
3479-3680 1 0.01694915254237288 116 0.43429448190325176 65.0 1
3479-3684 1 0.015151515151515152 522 0.6213349345596119 71.0 1
3479-3697 0 0.0 58 0 58.0 1
3479-3711 0 0.0 58 0 58.0 1
3479-3728 4 0.06349206349206349 522 1.4990475934395826 102.0 1
3479-3729 1 0.016666666666666666 174 0.31465798044412485 73.0 1
3479-3740 4 0.05714285714285714 928 1.4652613322250194 131.0 1
3479-3745 8 0.13333333333333333 580 4.731592614114214 107.0 1
3479-3751 0 0.0 58 0 58.0 1
3479-3760 0 0.0 174 0 61.0 1
3479-3766 1 0.016666666666666666 174 0.43429448190325176 73.0 1
3479-3803 0 0.0 116 0 61.0 1
3479-3808 1 0.015873015873015872 348 0.31465798044412485 88.0 1
3479-3812 6 0.0967741935483871 580 3.7961627391194277 101.0 1
3479-3825 4 0.06349206349206349 522 1.9645454717905586 92.0 1
3479-3831 0 0.0 58 0 58.0 1
3479-3843 2 0.03333333333333333 232 0.7489524623473767 84.0 1
3479-3844 0 0.0 58 0 58.0 1
3479-3849 12 0.17142857142857143 1392 7.826440111096815 130.0 1
3479-3860 1 0.016666666666666666 174 0.6213349345596119 63.0 1
3479-3874 0 0.0 58 0 58.0 1
3479-3875 0 0.0 116 0 63.0 1
3479-3883 4 0.06557377049180328 406 1.61754142615388 104.0 1
3479-3884 0 0.0 290 0 67.0 1
3479-3890 0 0.0 58 0 58.0 1
3479-3900 6 0.08955223880597014 870 2.7405398360318802 126.0 1
3479-3904 2 0.03278688524590164 290 1.365358839940256 67.0 1
3479-3924 0 0.0 58 0 58.0 1
3479-3926 0 0.0 58 0 58.0 1
3479-3927 0 0.0 116 0 60.0 1
3479-3935 0 0.0 58 0 58.0 1
3479-3949 2 0.03278688524590164 290 0.7163088698776429 73.0 1
3479-3973 0 0.0 58 0 58.0 1
3479-3974 6 0.0967741935483871 580 2.9974790177262385 111.0 1
3480-3391 0 0.0 1 0 1.0 1
3481-3929 0 0.0 1 0 1.0 1
3483-3081 3 0.125 180 0.8785759493108916 46.0 1
3483-3100 2 0.0425531914893617 510 0.6636188609460689 82.0 1
3483-3179 0 0.0 45 0 18.0 1
3483-3213 0 0.0 15 0 15.0 1
3483-3232 0 0.0 120 0 25.0 1
3483-3378 2 0.11764705882352941 60 0.8894140952166705 24.0 1
3483-3406 0 0.0 30 0 16.0 1
3483-3413 1 0.041666666666666664 150 0.7213475204444817 37.0 1
3483-3414 1 0.043478260869565216 135 0.7213475204444817 37.0 1
3483-3488 0 0.0 45 0 19.0 1
3483-3515 2 0.07692307692307693 195 0.7508405921195804 44.0 1
3483-3517 4 0.12903225806451613 300 1.4705224976215951 56.0 1
3483-3520 2 0.08333333333333333 165 0.7236794459466142 39.0 1
3483-3524 4 0.07017543859649122 690 2.4625113380174755 98.0 1
3483-3731 1 0.0625 30 0.2611892565642242 20.0 1
3484-3356 0 0.0 2 0 2.0 1
3485-3413 0 0.0 10 0 10.0 1
3488-3220 1 0.1 24 0.36067376022224085 12.0 1
3488-3483 0 0.0 45 0 19.0 1
3488-3804 1 0.05555555555555555 48 0.48089834696298783 22.0 1
3490-3454 0 0.0 2 0 2.0 1
3490-3512 0 0.0 14 0 8.0 1
3491-3100 2 0.046511627906976744 374 0.7318793055547124 62.0 1
3491-3195 0 0.0 88 0 22.0 1
3491-3198 1 0.06666666666666667 55 0.3789231816899512 19.0 1
3491-3207 0 0.0 66 0 20.0 1
3491-3218 3 0.13636363636363635 154 1.418811768980696 39.0 1
3491-3222 1 0.037037037037037035 187 0.2835784920513334 33.0 1
3491-3459 0 0.0 55 0 19.0 1
3491-3550 1 0.06666666666666667 55 0.3789231816899512 19.0 1
3491-3555 1 0.04 165 0.3789231816899512 39.0 1
3491-3558 2 0.08695652173913043 154 0.990604307628467 32.0 1
3491-3559 1 0.058823529411764705 77 0.3789231816899512 24.0 1
3492-3047 2 0.1111111111111111 96 0.9049134266109453 30.0 1
3492-3100 3 0.06976744186046512 408 1.1972072168406307 77.0 1
3492-3212 0 0.0 12 0 12.0 1
3492-3361 1 0.07142857142857142 36 0.43429448190325176 18.0 1
3492-3378 2 0.14285714285714285 48 0.8894140952166705 25.0 1
3492-3409 4 0.23529411764705882 108 1.4341818438322278 34.0 1
3492-3413 4 0.2222222222222222 120 2.7080412949443495 38.0 1
3492-3414 2 0.10526315789473684 108 1.1764671337579005 34.0 1
3492-3436 0 0.0 12 0 12.0 1
3492-3439 2 0.13333333333333333 60 0.9151928288662396 23.0 1
3492-3524 2 0.03571428571428571 552 0.7386981053647521 84.0 1
3492-3563 0 0.0 12 0 12.0 1
3493-3186 0 0.0 2 0 2.0 1
3494-3102 0 0.0 18 0 11.0 1
3494-3414 0 0.0 18 0 11.0 1
3498-3447 0 0.0 11 0 11.0 1
3500-3512 0 0.0 7 0 7.0 1
3501-3930 0 0.0 1 0 1.0 1
3504-3100 1 0.027777777777777776 102 0.3789231816899512 43.0 1
3504-3218 2 0.13333333333333333 42 0.7644768390143213 24.0 1
3504-3220 1 0.1 24 0.3789231816899512 15.0 1
3506-3526 0 0.0 3 0 3.0 1
3507-3514 1 0.14285714285714285 12 0.36926937306885504 12.0 1
3507-3555 1 0.0625 30 0.5581106265512472 21.0 1
3508-3527 1 0.05555555555555555 60 0.7213475204444817 21.0 1
3508-3543 1 0.14285714285714285 16 0.36926937306885504 10.0 1
3508-3553 0 0.0 4 0 4.0 1
3508-3562 0 0.0 8 0 5.0 1
3509-3515 6 0.42857142857142855 91 2.4100998972943946 57.0 1
3509-3517 4 0.17391304347826086 140 1.5291291336091426 63.0 1
3509-3520 6 0.5 77 2.382938751121429 50.0 1
3509-3527 6 0.375 105 2.43070176947682 60.0 1
