pair common_neigh jaccard pref_attach adamic sp_3 class
727-1180 39 0.158536585366 17756 8.44675647032 3880.0 1
3-424 0 0.0 1 0 0.0 0
729-83 18 0.0769230769231 10100 3.90785479492 1685.0 1
9-2998 0 0.0 1 0 0.0 0
927-1274 26 0.113043478261 16375 5.38070172118 3237.0 1
3-2248 0 0.0 64 0 3.0 0
5-2938 0 0.0 507 0 31.0 0
701-13 30 0.168539325843 9372 6.86337507247 1913.0 1
845-210 44 0.128279883382 19886 9.5208709476 4109.0 1
890-70 10 0.0714285714286 2921 2.03649466509 875.0 1
874-707 5 0.0632911392405 923 1.08987298953 311.0 1
106-617 76 0.113095238095 88347 17.8281544238 7852.0 1
2-556 6 0.0582524271845 2814 1.20855859056 505.0 0
2-316 0 0.0 201 0 46.0 0
4-466 19 0.0794979079498 8360 3.59521061346 1749.0 0
841-363 7 0.00782997762864 8028 1.52590613757 1805.0 1
806-1755 8 0.0380952380952 4312 1.45298072686 1553.0 1
1-2816 0 0.0 1012 0 71.0 0
6-751 0 0.0 1 0 0.0 0
3-1870 0 0.0 10 0 1.0 0
691-1557 0 0.0 490 0 101.0 1
140-2869 6 0.0229885057471 13790 1.25187257487 1368.0 1
391-291 19 0.165217391304 4128 3.80288200027 1423.0 1
249-1987 17 0.085 6516 3.43211224523 1817.0 1
951-363 29 0.0323660714286 29436 6.54999804998 3430.0 1
273-384 4 0.0178571428571 1971 0.688295993201 881.0 1
6-2890 0 0.0 6 0 0.0 0
49-2200 4 0.0655737704918 504 1.21258860538 176.0 1
8-1439 0 0.0 1 0 0.0 0
5-857 0 0.0 169 0 1.0 0
7-2047 0 0.0 28 0 1.0 0
9-2674 0 0.0 128 0 0.0 0
932-404 14 0.05 9288 2.87141506699 1964.0 1
3-2692 0 0.0 4 0 0.0 0
8-2874 0 0.0 4 0 0.0 0
404-845 34 0.119298245614 15738 7.20061150696 3553.0 1
480-59 27 0.0653753026634 43359 6.03391214433 4114.0 1
28-1137 8 0.0559440559441 1278 2.41663745592 349.0 1
634-660 1 0.142857142857 12 0.194935622626 12.0 1
104-1527 27 0.09963099631 14805 5.43821691971 3502.0 1
9-1263 0 0.0 15 0 0.0 0
7-1173 0 0.0 3 0 0.0 0
106-45 174 0.208133971292 245809 63.152364356 8323.0 1
2-864 0 0.0 268 0 48.0 0
385-104 10 0.0396825396825 6345 2.55945193419 993.0 1
4-1814 11 0.0470085470085 5500 2.32440015832 848.0 0
1039-1742 8 0.102564102564 1785 1.48306213008 511.0 1
617-1491 40 0.149812734082 23520 8.68503499081 3387.0 1
1025-2836 5 0.0357142857143 3996 1.05486952999 838.0 1
2-1479 0 0.0 67 0 10.0 0
366-906 3 0.0196078431373 2484 0.530681314735 904.0 1
1-2508 0 0.0 5152 0 28.0 0
866-1490 47 0.18359375 22022 9.89087524926 4393.0 1
940-941 18 0.104651162791 6721 4.05243212375 1157.0 1
903-59 13 0.0604651162791 11771 3.39951031433 1541.0 1
45-207 17 0.0376940133038 24131 3.8582916528 2531.0 1
730-617 49 0.178181818182 26019 10.821166033 4138.0 1
10-2578 0 0.0 5 0 0.0 0
4-581 0 0.0 220 0 10.0 0
4-2796 0 0.0 1540 0 20.0 0
1-1961 0 0.0 46 0 4.0 0
6-2454 0 0.0 5 0 0.0 0
3-743 0 0.0 105 0 4.0 0
8-987 0 0.0 3 0 0.0 0
2-1972 0 0.0 201 0 33.0 0
5-1836 1 0.00574712643678 1014 0.189645379047 22.0 0
10-137 0 0.0 1 0 0.0 0
1015-1188 18 0.169811320755 3763 3.82498551775 1150.0 1
7-2371 0 0.0 2 0 0.0 0
7-2083 0 0.0 2 0 0.0 0
8-2422 0 0.0 6 0 0.0 0
927-1491 47 0.197478991597 20000 10.2072085601 3639.0 1
5-2034 1 0.00568181818182 1352 0.147200262794 53.0 0
2-2881 10 0.113636363636 2077 1.97059979213 524.0 0
7-804 0 0.0 92 0 0.0 0
1024-1702 6 0.0487804878049 1508 1.11804549873 608.0 1
482-1229 2 0.0327868852459 990 0.537071508046 219.0 1
72-1661 0 0.0 897 0 349.0 1
6-1708 0 0.0 71 0 2.0 0
5-2135 3 0.0144927536232 6929 0.537229072058 143.0 0
4-1386 0 0.0 220 0 42.0 0
9-320 0 0.0 3 0 0.0 0
465-2090 2 0.0571428571429 270 0.323570809828 122.0 1
2-1035 0 0.0 469 0 38.0 0
4-717 1 0.00448430493274 880 0.147200262794 189.0 0
631-462 1 0.030303030303 288 0.147200262794 118.0 1
10-2350 0 0.0 17 0 0.0 0
6-375 0 0.0 1 0 0.0 0
11-1883 0 0.0 48 0 0.0 0
341-2096 7 0.0227272727273 7250 1.54231007346 1602.0 1
730-941 24 0.12 8319 5.34350544217 1891.0 1
804-1172 4 0.0314960629921 3588 0.654707066948 655.0 1
4-2080 0 0.0 220 0 53.0 0
1-1557 1 0.0175438596491 805 0.212744213821 62.0 0
6-2002 0 0.0 3 0 0.0 0
3-1187 0 0.0 1 0 0.0 0
8-279 0 0.0 25 0 0.0 0
100-229 1 0.0232558139535 288 0.166286558983 76.0 1
891-210 47 0.137026239067 20864 9.74762293644 4319.0 1
711-455 35 0.151515151515 16320 7.568486317 3294.0 1
8-2226 0 0.0 1 0 0.0 0
5-438 1 0.0054347826087 2704 0.147200262794 74.0 0
10-1653 0 0.0 17 0 0.0 0
7-744 0 0.0 3 0 0.0 0
363-2246 86 0.0934782608696 101688 22.2349670071 7336.0 1
9-2407 0 0.0 3 0 0.0 0
434-384 3 0.0133928571429 1752 0.601626183147 605.0 1
106-1189 18 0.0294599018003 16828 3.66605585427 3302.0 1
5-2603 0 0.0 4901 0 26.0 0
480-1742 18 0.0584415584416 10185 4.39333390507 2016.0 1
83-923 0 0.0 202 0 202.0 1
9-796 0 0.0 59 0 0.0 0
249-391 26 0.128078817734 8688 5.19062613986 2337.0 1
341-479 6 0.02 4640 1.07051177012 1514.0 1
18-82 0 0.0 147 0 147.0 1
2-1615 0 0.0 67 0 10.0 0
4-1 2 0.00829875518672 5060 0.552487493923 471.0 1
10-2196 0 0.0 2 0 0.0 0
887-420 2 0.025 1560 0.435850432482 470.0 1
730-481 32 0.161616161616 9381 6.52628982379 2730.0 1
640-537 6 0.0967741935484 427 2.13043234485 151.0 1
882-740 1 0.00617283950617 636 0.203862177996 252.0 1
6-1054 0 0.0 1 0 0.0 0
3-1663 0 0.0 1 0 0.0 0
63-1975 7 0.0853658536585 1740 1.53976665384 413.0 1
47-18 9 0.0471204188482 7791 1.84796784862 1004.0 1
7-2763 0 0.0 2 0 0.0 0
1-702 1 0.00961538461538 1886 0.238683152091 132.0 0
6-2693 0 0.0 27 0 0.0 0
8-1742 0 0.0 35 0 0.0 0
5-2359 0 0.0 1859 0 39.0 0
5-522 0 0.0 169 0 2.0 0
10-932 0 0.0 36 0 0.0 0
7-1196 0 0.0 1 0 0.0 0
9-2851 0 0.0 10 0 0.0 0
7-574 0 0.0 11 0 1.0 0
217-492 9 0.0671641791045 3042 1.82826282049 721.0 1
3-2485 0 0.0 17 0 0.0 0
5-1263 0 0.0 2535 0 65.0 0
9-1496 0 0.0 16 0 0.0 0
13-701 30 0.168539325843 9372 6.86337507247 1913.0 1
124-1413 1 0.00187617260788 1064 0.226303704695 592.0 1
3-367 0 0.0 139 0 2.0 0
1030-1959 10 0.0769230769231 3456 1.99777305008 1116.0 1
4-1605 22 0.0948275862069 7480 4.43187641198 1973.0 1
466-1037 9 0.072 3648 1.89718488302 869.0 1
470-1284 2 0.010101010101 591 0.347042535045 431.0 1
804-492 24 0.12972972973 10764 4.93748210554 2304.0 1
78-2101 3 0.0204081632653 1269 0.576363976072 395.0 1
1-2717 0 0.0 299 0 1.0 0
6-602 0 0.0 1 0 1.0 0
776-517 35 0.130111524164 15535 7.52494904682 3273.0 1
802-2865 13 0.0610328638498 5713 2.74536871667 1871.0 1
886-723 31 0.129707112971 14504 7.23295799213 2899.0 1
10-2885 0 0.0 17 0 0.0 0
4-2068 1 0.0045045045045 660 0.147200262794 228.0 0
453-363 31 0.0343300110742 37464 6.37789878888 5353.0 1
1-378 0 0.0 437 0 49.0 0
220-106 26 0.0426229508197 21035 5.34609597192 4047.0 1
718-409 10 0.0689655172414 4816 2.36714347965 1267.0 1
3-404 0 0.0 258 0 4.0 0
60-1071 5 0.0462962962963 2136 1.06527013507 377.0 1
1013-803 52 0.142076502732 39325 11.7728010172 5525.0 1
10-504 0 0.0 2 0 0.0 0
7-1648 0 0.0 3 0 0.0 0
3-2929 0 0.0 3 0 0.0 0
8-2981 0 0.0 1 0 0.0 0
5-1699 0 0.0 169 0 3.0 0
480-438 10 0.03367003367 4656 1.92331594645 1575.0 1
808-800 4 0.0171673819742 2052 0.812828721261 675.0 1
33-2518 15 0.0281425891182 8512 3.75182741077 1768.0 1
363-2987 5 0.00559284116331 6244 1.03424634215 1449.0 1
466-889 8 0.125 1292 1.61516857344 471.0 1
106-400 9 0.0147783251232 10217 1.75018584905 2330.0 1
9-2559 0 0.0 30 0 0.0 0
952-1060 11 0.0802919708029 3360 2.35243267484 971.0 1
2-759 0 0.0 134 0 22.0 0
957-1089 33 0.184357541899 11172 7.66826293806 2222.0 1
4-1945 8 0.034632034632 4180 2.18067063391 415.0 0
318-517 18 0.0681818181818 10277 4.09153407872 1922.0 1
267-249 24 0.115942028986 9050 4.95264086126 2140.0 1
730-1177 12 0.0597014925373 6372 2.43344234183 1705.0 1
2-1370 0 0.0 201 0 34.0 0
806-1042 65 0.224137931034 31164 14.7322982488 5411.0 1
1-2393 0 0.0 207 0 9.0 0
850-930 12 0.214285714286 987 3.22143932338 419.0 1
45-324 0 0.0 1227 0 568.0 1
9-2255 0 0.0 59 0 0.0 0
10-2457 0 0.0 12 0 0.0 0
52-480 28 0.0861538461538 18042 6.33351282831 3905.0 1
822-4 26 0.100386100386 14300 5.63170223103 2789.0 1
4-2903 8 0.0352422907489 3300 1.56542577418 711.0 0
1-1830 0 0.0 69 0 8.0 0
6-2317 0 0.0 130 0 1.0 0
3-848 0 0.0 137 0 3.0 0
907-1204 0 0.0 132 0 57.0 1
688-216 3 0.0197368421053 1036 0.541346221159 478.0 1
7-2100 0 0.0 32 0 1.0 0
363-906 118 0.129385964912 123096 29.7803906909 10116.0 1
7-682 0 0.0 1 0 1.0 0
8-2529 0 0.0 27 0 0.0 0
26-1142 7 0.194444444444 460 1.61970806263 156.0 1
2-2772 1 0.0116279069767 1340 0.147200262794 75.0 0
7-921 0 0.0 1 0 0.0 0
104-305 15 0.0590551181102 7990 2.96781146499 2148.0 1
9-1616 0 0.0 1 0 0.0 0
72-2024 1 0.00323624595469 3289 0.253084869277 468.0 1
5-2524 0 0.0 1352 0 4.0 0
643-1169 20 0.240963855422 2596 5.47625116841 568.0 1
1072-13 20 0.0298507462687 41184 4.34980614957 3353.0 1
78-470 60 0.215827338129 27777 13.1651223468 5098.0 1
4-1501 0 0.0 220 0 42.0 0
517-142 36 0.143426294821 11472 7.84671831798 2886.0 1
8-2238 0 0.0 68 0 0.0 0
569-5 1 0.00588235294118 338 0.417032391424 180.0 1
76-1831 4 0.027397260274 864 1.23322591598 258.0 1
2-1950 0 0.0 67 0 11.0 0
10-1823 0 0.0 31 0 0.0 0
4-816 10 0.042735042735 5280 1.96484926629 1237.0 0
230-1240 11 0.0833333333333 3390 2.1724252121 1055.0 1
839-2122 5 0.0515463917526 2601 1.14044182466 616.0 1
963-797 11 0.111111111111 2769 2.22517619645 817.0 1
4-2176 2 0.00904977375566 660 0.474031540577 78.0 0
848-2983 24 0.118811881188 12193 5.32760653279 2417.0 1
1-1506 0 0.0 391 0 27.0 0
6-1865 0 0.0 4 0 0.0 0
3-1324 0 0.0 2 0 0.0 0
10-1648 0 0.0 3 0 0.0 0
801-347 9 0.0873786407767 3120 1.74770806854 1048.0 1
711-312 21 0.118644067797 9792 5.02040519747 1727.0 1
363-470 180 0.19801980198 175724 52.0811309559 13460.0 1
8-1853 0 0.0 5 0 0.0 0
886-806 29 0.120331950207 14504 6.26847650875 3102.0 1
7-1373 0 0.0 4 0 0.0 0
363-2099 5 0.00559910414334 5352 1.01578613455 1573.0 1
9-2284 0 0.0 11 0 0.0 0
106-1064 55 0.0860719874804 55893 12.2519961117 6383.0 1
517-1764 13 0.0503875968992 7648 2.62569507659 1546.0 1
5-2960 1 0.00534759358289 3211 0.147200262794 105.0 0
890-156 36 0.196721311475 11684 7.11295983544 3170.0 1
797-2252 10 0.0724637681159 4251 2.1835319913 815.0 1
124-1620 12 0.0224719101124 7448 6.07322296055 704.0 1
1017-1027 5 0.121951219512 513 1.12404112736 194.0 1
2-450 0 0.0 335 0 42.0 0
221-718 1 0.00854700854701 672 0.265872585675 272.0 1
4-921 0 0.0 220 0 45.0 0
4-372 1 0.00454545454545 220 0.166286558983 52.0 0
707-1999 20 0.18018018018 4260 4.00537881472 1312.0 1
2-2301 1 0.0106382978723 1876 0.147200262794 104.0 0
1-2990 0 0.0 46 0 3.0 0
6-1429 0 0.0 3 0 0.0 0
3-1768 0 0.0 8 0 0.0 0
140-2975 1 0.005 788 1.44269504089 227.0 1
391-1605 11 0.154929577465 1632 2.12272747734 729.0 1
10-1204 0 0.0 11 0 0.0 0
28-2221 2 0.013986013986 426 0.987220106119 168.0 1
363-18 70 0.0722394220846 131124 22.1664550351 5746.0 1
1-523 0 0.0 230 0 25.0 0
3-69 0 0.0 1 0 1.0 0
8-1401 0 0.0 6 0 0.0 0
5-1023 0 0.0 169 0 1.0 0
448-820 2 0.020618556701 2318 0.303484573683 553.0 1
967-1915 10 0.048309178744 3216 1.82108440723 1271.0 1
9-2728 0 0.0 47 0 0.0 0
8-2292 0 0.0 12 0 0.0 0
3-2622 0 0.0 4 0 0.0 0
5-1108 1 0.00534759358289 3211 0.147200262794 93.0 0
2-2467 0 0.0 268 0 6.0 0
33-2599 105 0.196261682243 57456 31.3572640404 5593.0 1
9-1349 0 0.0 9 0 0.0 0
72-2075 1 0.00333333333333 598 0.223918623812 333.0 1
341-1944 7 0.0237288135593 3480 1.3231289026 1207.0 1
2-6 1 0.0149253731343 67 0.318928988904 2.0 0
274-803 4 0.0143369175627 2200 0.714361209596 949.0 1
4-1736 1 0.00444444444444 1320 0.183164087715 161.0 0
6-2855 0 0.0 2 0 0.0 0
832-1604 5 0.0240384615385 2786 1.00695390058 859.0 1
617-1161 14 0.0848484848485 4704 3.54524426458 1037.0 1
839-1490 16 0.073732718894 9282 3.78339351359 1668.0 1
4-2556 1 0.00431034482759 2860 0.15537237988 113.0 0
1-2666 0 0.0 736 0 9.0 0
1071-435 2 0.0307692307692 1032 0.303484573683 366.0 1
6-977 0 0.0 1 0 0.0 0
776-688 33 0.183333333333 9620 7.42873757249 1959.0 1
802-2244 26 0.116591928251 10244 5.62736312884 2378.0 1
5-2629 0 0.0 2873 0 44.0 0
174-363 7 0.00783874580067 7136 1.4253737623 1850.0 1
10-2760 0 0.0 95 0 0.0 0
1-247 2 0.0540540540541 368 0.423233490934 39.0 0
6-2108 0 0.0 16 0 0.0 0
3-513 0 0.0 1 0 0.0 0
8-1205 0 0.0 2 0 0.0 0
1024-834 34 0.213836477987 8932 7.0361961068 2791.0 1
701-2167 15 0.0914634146341 5254 3.90829492859 938.0 1
363-1211 27 0.029933481153 33004 6.57470736377 3650.0 1
3-1527 0 0.0 63 0 0.0 0
8-2768 0 0.0 21 0 0.0 0
1070-104 106 0.319277108434 47705 27.4936501907 5487.0 1
404-91 72 0.207492795389 41538 16.0578675756 6620.0 1
7-78 0 0.0 141 0 5.0 0
9-1793 0 0.0 7 0 0.0 0
341-1500 16 0.0483383685801 16530 3.99195219303 2185.0 1
823-808 15 0.0545454545455 14136 3.29484457398 2303.0 1
5-2189 0 0.0 676 0 7.0 0
2-586 0 0.0 134 0 3.0 0
920-249 46 0.187755102041 19910 10.9129379713 3550.0 1
4-1036 4 0.0177777777778 1980 0.777991201441 298.0 0
887-1441 4 0.0454545454545 2080 0.852725811816 656.0 1
195-1915 6 0.0618556701031 1392 1.00840427722 537.0 1
2-1233 15 0.0993377483444 6633 2.95677771151 1427.0 0
311-1369 22 0.0944206008584 11700 4.90351074506 1989.0 1
848-363 111 0.12091503268 122204 28.655109239 9631.0 1
1-2262 1 0.0263157894737 368 0.212744213821 41.0 0
6-29 0 0.0 1 0 1.0 0
193-1594 4 0.093023255814 462 0.714737309506 196.0 1
488-106 18 0.0297520661157 13222 3.66175728771 3065.0 1
52-363 52 0.0576496674058 55304 11.5669698575 7361.0 1
1-1715 0 0.0 138 0 15.0 0
6-1656 0 0.0 3 0 0.0 0
723-1270 52 0.189781021898 25480 12.4810012457 4198.0 1
3-989 0 0.0 2 0 0.0 0
8-753 0 0.0 1 0 0.0 0
1-806 4 0.0186046511628 4508 0.986397830684 228.0 0
47-688 11 0.0578947368421 7844 2.25991834024 1668.0 1
7-2217 0 0.0 1 0 0.0 0
8-2156 0 0.0 3 0 0.0 0
5-236 0 0.0 338 0 4.0 0
60-1033 5 0.0505050505051 1335 1.15184770835 279.0 1
7-530 0 0.0 122 0 1.0 0
913-848 15 0.0955414012739 4795 3.08543345147 1275.0 1
803-1183 82 0.25386996904 35750 20.959939296 4365.0 1
5-2369 1 0.00540540540541 2873 0.147200262794 26.0 0
83-885 5 0.0230414746544 4040 0.90074662744 846.0 1
2-1813 0 0.0 67 0 6.0 0
78-1080 9 0.058064516129 3243 1.86749216402 880.0 1
4-955 2 0.00892857142857 1320 0.344833970725 229.0 0
811-317 13 0.0575221238938 7308 2.810596584 1684.0 1
59-1200 2 0.0131578947368 745 0.336479353919 317.0 1
887-78 19 0.109195402299 7332 4.04868617805 1528.0 1
195-528 17 0.109677419355 7395 3.40757318542 1730.0 1
933-866 14 0.105263157895 3146 2.78855004995 1081.0 1
806-240 5 0.0242718446602 2940 0.954561391866 1079.0 1
1-1407 0 0.0 23 0 1.0 0
204-802 22 0.0932203389831 12017 4.58925735319 2930.0 1
3-1433 0 0.0 3 0 0.0 0
423-512 8 0.0769230769231 1840 1.52118300237 629.0 1
5-1185 0 0.0 169 0 1.0 0
10-1511 0 0.0 13 0 0.0 0
7-2669 0 0.0 8 0 0.0 0
7-1396 0 0.0 1 0 0.0 0
326-341 2 0.00671140939597 2900 0.40584267473 716.0 1
826-773 49 0.195219123506 22275 11.2565999576 3858.0 1
8-1960 0 0.0 5 0 0.0 0
5-672 3 0.0176470588235 676 1.45604136494 194.0 1
7-1494 0 0.0 3 0 0.0 0
967-1704 45 0.169172932331 22110 10.30511085 3559.0 1
9-2969 0 0.0 1 0 0.0 0
927-1025 25 0.120192307692 13500 5.55735092674 2636.0 1
3-2287 0 0.0 87 0 0.0 0
203-363 19 0.0212290502793 19624 4.32357887293 3188.0 1
208-1183 13 0.0787878787879 6240 2.63768934345 1771.0 1
480-2004 3 0.010101010101 2619 0.492763664807 1105.0 1
9-2553 0 0.0 14 0 0.0 0
1042-228 13 0.0769230769231 3657 2.43814389579 1361.0 1
267-1274 13 0.077380952381 6550 2.66293594441 1761.0 1
2-345 2 0.0294117647059 201 0.464479977838 44.0 0
4-511 35 0.133079847909 17160 7.18679105231 3224.0 1
758-106 2 0.00331674958541 2404 0.42784565195 851.0 1
2-2154 0 0.0 603 0 101.0 0
156-722 18 0.15 4232 3.43512423736 1324.0 1
1009-512 14 0.0958904109589 6256 3.05664658134 1371.0 1
1-2875 0 0.0 23 0 1.0 0
6-1280 0 0.0 1 0 0.0 0
776-511 20 0.162601626016 5070 3.93627716665 1540.0 1
61-363 55 0.0613154960981 53520 12.1385409082 6891.0 1
10-1083 0 0.0 7 0 0.0 0
875-91 43 0.162878787879 23506 9.34721123285 4221.0 1
1-384 1 0.00414937759336 5037 0.185403977454 160.0 0
6-2927 0 0.0 4 0 0.0 0
3-206 0 0.0 1 0 0.0 0
947-83 1 0.00492610837438 404 0.197281297911 245.0 1
5-868 1 0.00456621004566 8619 0.147200262794 124.0 0
999-58 2 0.0645161290323 270 0.386742888756 72.0 1
104-1086 2 0.00833333333333 1645 0.413902304269 529.0 1
363-1512 3 0.003359462486 3568 0.491975679903 1668.0 1
9-2645 0 0.0 4 0 0.0 0
3-2731 0 0.0 5 0 0.0 0
8-2847 0 0.0 71 0 0.0 0
5-1497 0 0.0 169 0 3.0 0
392-1704 26 0.176870748299 6930 5.36793709524 1804.0 1
28-1134 17 0.115646258503 3124 5.74654711254 501.0 1
33-2748 1 0.00187617260788 1064 0.185877152348 747.0 1
3-2423 0 0.0 217 0 0.0 0
9-1266 0 0.0 23 0 0.0 0
10-1275 0 0.0 1 0 0.0 0
710-826 13 0.0718232044199 7965 2.66219145977 1865.0 1
1064-530 35 0.194444444444 11346 7.19433450124 2665.0 1
2-925 0 0.0 67 0 19.0 0
4-2749 0 0.0 1980 0 29.0 0
4-1843 2 0.00900900900901 880 0.390028809263 146.0 0
10-936 0 0.0 16 0 0.0 0
927-2835 25 0.139664804469 9875 5.60590630788 2270.0 1
887-1270 15 0.0898203592814 6760 3.52631328561 1495.0 1
802-948 38 0.155102040816 16942 8.71166307718 3061.0 1
5-1197 0 0.0 169 0 1.0 0
730-1087 11 0.0578947368421 4248 2.27476955945 1144.0 1
124-1293 2 0.00374531835206 2128 0.535207492579 723.0 1
534-487 1 0.0166666666667 900 0.205442819189 355.0 1
297-1188 12 0.0923076923077 5041 2.2964409024 1374.0 1
1-2535 0 0.0 437 0 6.0 0
336-718 2 0.015625 2016 0.352643081983 691.0 1
135-104 5 0.0207468879668 2585 1.10294472802 795.0 1
1025-404 46 0.14375 27864 10.6819304641 4102.0 1
361-45 5 0.012077294686 4090 0.907531450902 1054.0 1
859-826 17 0.105590062112 5805 3.49502077232 1645.0 1
806-999 5 0.0242718446602 2940 1.28394370719 606.0 1
882-1657 27 0.137755102041 10176 5.65823028134 2500.0 1
3-1759 0 0.0 1 0 0.0 0
6-2475 0 0.0 9 0 0.0 0
3-650 0 0.0 18 0 1.0 0
8-800 0 0.0 9 0 0.0 0
7-2398 0 0.0 21 0 0.0 0
803-339 3 0.0106382978723 2750 0.553587862205 1002.0 1
492-848 30 0.133928571429 16029 6.36416901817 3011.0 1
376-269 28 0.205882352941 6643 6.13432664754 1585.0 1
5-1949 0 0.0 169 0 2.0 0
2-2938 0 0.0 201 0 58.0 0
4-477 5 0.0225225225225 1540 0.937069915721 369.0 0
33-2296 0 0.0 532 0 532.0 1
3-2465 0 0.0 25 0 0.0 0
9-1678 0 0.0 2 0 0.0 0
272-808 3 0.0125 3420 0.517650145432 950.0 1
5-2162 3 0.0164835164835 2704 0.601103011778 65.0 0
404-1495 19 0.0688405797101 9546 3.89762332548 2257.0 1
4-1399 0 0.0 220 0 42.0 0
9-299 0 0.0 5 0 0.0 0
906-59 19 0.0708955223881 20562 3.87206000028 2545.0 1
470-234 24 0.105726872247 10638 4.74409247319 2527.0 1
2-1060 8 0.0919540229885 1876 1.55954629838 432.0 0
509-688 1 0.00657894736842 740 0.203862177996 361.0 1
489-2241 0 0.0 270 0 79.0 1
4-746 1 0.00454545454545 220 0.244239336676 10.0 0
811-234 34 0.152466367713 10962 7.24278172909 2917.0 1
647-256 0 0.0 352 0 105.0 1
6-392 0 0.0 63 0 0.0 0
6-1332 0 0.0 1 0 0.0 0
10-2227 0 0.0 11 0 0.0 0
4-2125 6 0.0258620689655 3960 1.05452837704 1112.0 1
642-640 6 0.0845070422535 976 1.60309217479 198.0 1
1-1544 0 0.0 23 0 1.0 0
3-1801 0 0.0 1 0 0.0 0
6-2039 0 0.0 2 0 0.0 0
418-2252 1 0.00900900900901 327 0.201782666824 207.0 1
3-1094 0 0.0 1 0 0.0 0
8-380 0 0.0 2 0 0.0 0
10-1750 0 0.0 1 0 0.0 0
584-655 3 0.3 42 1.14472929594 27.0 1
3-266 0 0.0 12 0 0.0 0
517-165 26 0.0984848484848 12189 5.31096504367 2722.0 1
8-2199 0 0.0 1 0 0.0 0
5-1540 1 0.00571428571429 1183 0.147200262794 34.0 0
5-81 0 0.0 1183 0 25.0 0
1015-104 28 0.107692307692 12455 6.2822422416 2690.0 1
7-647 0 0.0 32 0 1.0 0
247-2 2 0.0246913580247 1072 0.332604240248 385.0 1
9-2378 0 0.0 10 0 0.0 0
927-1334 1 0.00763358778626 875 0.18891789404 212.0 1
5-2614 0 0.0 3042 0 42.0 0
920-512 25 0.141242937853 10120 5.10450583574 2221.0 1
78-808 36 0.108108108108 32148 8.66806550803 3596.0 1
249-490 7 0.0378378378378 1991 1.34872829147 780.0 1
267-1451 14 0.132075471698 3500 2.87789208454 967.0 1
5-1049 2 0.0102564102564 4732 0.372291079576 100.0 0
18-111 0 0.0 147 0 147.0 1
2-1640 0 0.0 67 0 10.0 0
848-802 58 0.210144927536 26989 13.8761685942 4298.0 1
197-2886 0 0.0 405 0 199.0 1
2-2550 0 0.0 402 0 15.0 0
100-2275 0 0.0 108 0 68.0 1
4-2433 0 0.0 440 0 7.0 0
1037-2869 11 0.0709677419355 6720 2.25142923787 1325.0 1
882-705 8 0.047619047619 2703 1.53841345597 841.0 1
6-1075 0 0.0 18 0 0.0 0
3-1538 0 0.0 2 0 0.0 0
8-184 0 0.0 10 0 0.0 0
873-1262 8 0.111111111111 1276 1.58156716247 584.0 1
210-841 5 0.0151515151515 2934 0.993944999326 991.0 1
10-1386 0 0.0 1 0 0.0 0
875-392 29 0.161111111111 9198 6.04610532616 2373.0 1
197-1708 14 0.0729166666667 9585 3.06644667958 1657.0 1
363-188 14 0.0156424581006 15164 2.85613750781 2700.0 1
1-849 1 0.02 644 0.212744213821 78.0 0
22-2149 0 0.0 1320 0 513.0 1
434-868 1 0.0172413793103 408 0.166286558983 221.0 1
990-107 0 0.0 630 0 110.0 1
481-2245 13 0.0942028985507 5194 2.47081928119 1563.0 1
8-1747 0 0.0 1 0 0.0 0
8-1496 0 0.0 16 0 0.0 0
5-533 0 0.0 2197 0 43.0 0
446-1157 13 0.0915492957746 5824 2.44462699194 1247.0 1
7-1099 0 0.0 2 0 0.0 0
803-1604 7 0.0248226950355 3850 1.29056246152 1247.0 1
291-952 29 0.16384180791 10320 6.11255913217 2569.0 1
5-1162 0 0.0 1183 0 10.0 0
803-2273 3 0.0107913669065 1650 0.54887234511 625.0 1
1042-91 49 0.180811808118 25599 10.4198553268 4816.0 1
124-1378 0 0.0 1596 0 541.0 1
124-1491 43 0.0662557781202 85120 10.8641885732 4517.0 1
4-1634 0 0.0 220 0 42.0 0
1037-852 0 0.0 192 0 111.0 1
1-1208 0 0.0 23 0 3.0 0
1-482 0 0.0 759 0 62.0 0
470-1529 29 0.129464285714 11032 6.43340459226 2303.0 1
806-1579 2 0.01 1176 0.410619089033 531.0 1
1009-957 13 0.0769230769231 7752 3.35416945212 1265.0 1
1-2736 0 0.0 276 0 6.0 0
866-798 5 0.0387596899225 1573 1.01839117302 500.0 1
6-639 0 0.0 1 0 1.0 0
61-480 25 0.0766871165644 17460 5.17859945722 3620.0 1
10-2990 0 0.0 2 0 0.0 0
448-2239 2 0.0243902439024 1403 0.400285132072 370.0 1
1-285 0 0.0 23 0 3.0 0
1034-957 12 0.0975609756098 2394 2.67381555573 760.0 1
6-2266 0 0.0 17 0 1.0 0
3-443 0 0.0 1 0 0.0 0
8-1135 0 0.0 6 0 0.0 0
906-1270 50 0.229357798165 17940 11.3069819898 3804.0 1
7-1551 0 0.0 5 0 0.0 0
35-106 14 0.0226904376013 18030 3.48580732121 2053.0 1
3-2836 0 0.0 37 0 1.0 0
8-2931 0 0.0 1 0 0.0 0
5-1358 0 0.0 169 0 3.0 0
2-2189 0 0.0 268 0 4.0 0
957-919 14 0.0985915492958 4788 2.78480896796 1321.0 1
941-114 18 0.134328358209 4935 4.03597399298 1353.0 1
