pair common_neigh jaccard pref_attach adamic sp_3 class
3-2888 0 0.0 14 0 0.0 0
3-2889 0 0.0 1 0 0.0 0
3-2890 0 0.0 6 0 0.0 0
3-2891 0 0.0 10 0 0.0 0
3-2893 0 0.0 4 0 0.0 0
3-2894 0 0.0 1 0 0.0 0
3-2895 0 0.0 3 0 0.0 0
3-2896 0 0.0 8 0 0.0 0
3-2897 0 0.0 1 0 0.0 0
3-2898 0 0.0 4 0 0.0 0
3-2899 0 0.0 5 0 0.0 0
3-2902 0 0.0 1 0 0.0 0
3-2903 0 0.0 15 0 0.0 0
3-2904 0 0.0 25 0 0.0 0
3-2906 0 0.0 10 0 0.0 0
3-2907 0 0.0 2 0 0.0 0
3-2909 0 0.0 6 0 0.0 0
3-2910 0 0.0 1 0 0.0 0
3-2911 0 0.0 1 0 0.0 0
3-2912 0 0.0 1 0 0.0 0
3-2913 0 0.0 4 0 0.0 0
3-2914 0 0.0 1 0 0.0 0
3-2915 0 0.0 1 0 0.0 0
3-2916 0 0.0 5 0 0.0 0
3-2917 0 0.0 10 0 0.0 0
3-2918 0 0.0 1 0 0.0 0
3-2919 0 0.0 1 0 0.0 0
3-2920 0 0.0 6 0 0.0 0
3-2921 0 0.0 8 0 0.0 0
3-2922 0 0.0 3 0 0.0 0
3-2923 0 0.0 1 0 0.0 0
3-2924 0 0.0 2 0 0.0 0
3-2925 0 0.0 25 0 0.0 0
3-2927 0 0.0 4 0 0.0 0
3-2928 0 0.0 20 0 0.0 0
3-2929 0 0.0 3 0 0.0 0
3-2930 0 0.0 1 0 0.0 0
3-2931 0 0.0 1 0 0.0 0
3-2932 0 0.0 13 0 0.0 0
3-2933 0 0.0 1 0 0.0 0
3-2934 0 0.0 13 0 0.0 0
3-2935 0 0.0 1 0 0.0 0
3-2936 0 0.0 1 0 0.0 0
3-2937 0 0.0 1 0 0.0 0
3-2938 0 0.0 3 0 0.0 0
3-2939 0 0.0 1 0 0.0 0
3-2940 0 0.0 31 0 0.0 0
3-2941 0 0.0 4 0 0.0 0
3-2942 0 0.0 1 0 0.0 0
3-2943 0 0.0 7 0 0.0 0
3-2944 0 0.0 11 0 0.0 0
3-2945 0 0.0 1 0 0.0 0
3-2946 0 0.0 4 0 0.0 0
3-2947 0 0.0 11 0 0.0 0
3-2948 0 0.0 1 0 0.0 0
3-2949 0 0.0 1 0 0.0 0
3-2950 0 0.0 6 0 0.0 0
3-2951 0 0.0 7 0 0.0 0
3-2952 0 0.0 1 0 0.0 0
3-2953 0 0.0 1 0 0.0 0
3-2954 0 0.0 29 0 0.0 0
3-2955 0 0.0 1 0 0.0 0
3-2956 0 0.0 1 0 0.0 0
3-2957 0 0.0 5 0 0.0 0
3-2958 0 0.0 1 0 0.0 0
3-2959 0 0.0 1 0 0.0 0
3-2960 0 0.0 19 0 0.0 0
3-2961 0 0.0 1 0 0.0 0
3-2962 0 0.0 1 0 0.0 0
3-2964 0 0.0 1 0 0.0 0
3-2965 0 0.0 1 0 0.0 0
3-2967 0 0.0 7 0 0.0 0
3-2968 0 0.0 1 0 0.0 0
3-2969 0 0.0 1 0 0.0 0
3-2970 0 0.0 1 0 0.0 0
3-2971 0 0.0 2 0 0.0 0
3-2972 0 0.0 4 0 0.0 0
3-2973 0 0.0 3 0 0.0 0
3-2975 0 0.0 4 0 0.0 0
3-2976 0 0.0 23 0 0.0 0
3-2977 0 0.0 3 0 0.0 0
3-2978 0 0.0 1 0 0.0 0
3-2979 0 0.0 34 0 0.0 0
3-2980 0 0.0 1 0 0.0 0
3-2981 0 0.0 1 0 0.0 0
3-2982 0 0.0 1 0 0.0 0
3-2984 0 0.0 3 0 0.0 0
3-2987 0 0.0 7 0 0.0 0
3-2988 0 0.0 3 0 0.0 0
3-2989 0 0.0 14 0 0.0 0
3-2990 0 0.0 2 0 0.0 0
3-2991 0 0.0 2 0 0.0 0
3-2992 0 0.0 2 0 0.0 0
3-2993 0 0.0 15 0 0.0 0
3-2994 0 0.0 7 0 0.0 0
3-2995 0 0.0 1 0 0.0 0
3-2996 0 0.0 6 0 0.0 0
3-2997 0 0.0 2 0 0.0 0
3-2998 0 0.0 1 0 0.0 0
3-2999 0 0.0 7 0 0.0 0
3-3000 0 0.0 4 0 0.0 0
4-735 0 0.0 220 0 0.0 0
4-789 0 0.0 220 0 0.0 0
4-1287 0 0.0 220 0 0.0 0
4-1288 0 0.0 220 0 0.0 0
4-1289 0 0.0 220 0 0.0 0
4-1766 0 0.0 220 0 0.0 0
4-1767 0 0.0 220 0 0.0 0
4-1769 0 0.0 220 0 0.0 0
4-1770 0 0.0 220 0 0.0 0
4-2803 0 0.0 220 0 0.0 0
5-735 0 0.0 169 0 0.0 0
5-789 0 0.0 169 0 0.0 0
5-997 0 0.0 169 0 0.0 0
5-1001 0 0.0 169 0 0.0 0
5-1003 0 0.0 338 0 0.0 0
5-1004 0 0.0 338 0 0.0 0
5-1005 0 0.0 169 0 0.0 0
5-1006 0 0.0 169 0 0.0 0
5-1287 0 0.0 169 0 0.0 0
5-1288 0 0.0 169 0 0.0 0
5-1289 0 0.0 169 0 0.0 0
5-1766 0 0.0 169 0 0.0 0
5-1767 0 0.0 169 0 0.0 0
5-1769 0 0.0 169 0 0.0 0
5-1770 0 0.0 169 0 0.0 0
5-1772 0 0.0 169 0 0.0 0
5-1773 0 0.0 169 0 0.0 0
5-1777 0 0.0 169 0 0.0 0
5-2256 0 0.0 169 0 0.0 0
5-2282 0 0.0 169 0 0.0 0
5-2288 0 0.0 169 0 0.0 0
5-2289 0 0.0 507 0 0.0 0
5-2296 0 0.0 169 0 0.0 0
5-2323 0 0.0 169 0 0.0 0
5-2330 0 0.0 169 0 0.0 0
5-2333 0 0.0 169 0 0.0 0
5-2344 0 0.0 338 0 0.0 0
5-2351 0 0.0 169 0 0.0 0
5-2382 0 0.0 169 0 0.0 0
5-2388 0 0.0 676 0 0.0 0
5-2413 0 0.0 169 0 0.0 0
5-2435 0 0.0 507 0 0.0 0
5-2439 0 0.0 338 0 0.0 0
5-2442 0 0.0 338 0 0.0 0
5-2458 0 0.0 169 0 0.0 0
5-2460 0 0.0 169 0 0.0 0
5-2461 0 0.0 169 0 0.0 0
5-2510 0 0.0 169 0 0.0 0
5-2515 0 0.0 169 0 0.0 0
5-2522 0 0.0 338 0 0.0 0
5-2536 0 0.0 169 0 0.0 0
5-2552 0 0.0 169 0 0.0 0
5-2569 0 0.0 169 0 0.0 0
5-2592 0 0.0 338 0 0.0 0
5-2612 0 0.0 169 0 0.0 0
5-2628 0 0.0 169 0 0.0 0
5-2688 0 0.0 507 0 0.0 0
5-2689 0 0.0 169 0 0.0 0
5-2747 0 0.0 338 0 0.0 0
5-2803 0 0.0 169 0 0.0 0
6-136 0 0.0 1 0 0.0 0
6-137 0 0.0 1 0 0.0 0
6-138 0 0.0 4 0 0.0 0
6-139 0 0.0 12 0 0.0 0
6-143 0 0.0 13 0 0.0 0
6-144 0 0.0 1 0 0.0 0
6-145 0 0.0 1 0 0.0 0
6-147 0 0.0 8 0 0.0 0
6-148 0 0.0 2 0 0.0 0
6-149 0 0.0 2 0 0.0 0
6-150 0 0.0 9 0 0.0 0
6-151 0 0.0 10 0 0.0 0
6-152 0 0.0 3 0 0.0 0
6-155 0 0.0 17 0 0.0 0
6-157 0 0.0 8 0 0.0 0
6-158 0 0.0 3 0 0.0 0
6-159 0 0.0 48 0 0.0 0
6-160 0 0.0 1 0 0.0 0
6-161 0 0.0 24 0 0.0 0
6-162 0 0.0 3 0 0.0 0
6-163 0 0.0 1 0 0.0 0
6-164 0 0.0 2 0 0.0 0
6-166 0 0.0 1 0 0.0 0
6-167 0 0.0 1 0 0.0 0
6-168 0 0.0 43 0 0.0 0
6-169 0 0.0 1 0 0.0 0
6-170 0 0.0 17 0 0.0 0
6-171 0 0.0 4 0 0.0 0
6-172 0 0.0 1 0 0.0 0
6-173 0 0.0 10 0 0.0 0
6-174 0 0.0 8 0 0.0 0
6-175 0 0.0 18 0 0.0 0
6-176 0 0.0 1 0 0.0 0
6-177 0 0.0 5 0 0.0 0
6-178 0 0.0 2 0 0.0 0
6-180 0 0.0 24 0 0.0 0
6-181 0 0.0 7 0 0.0 0
6-182 0 0.0 1 0 0.0 0
6-184 0 0.0 10 0 0.0 0
6-185 0 0.0 2 0 0.0 0
6-186 0 0.0 4 0 0.0 0
6-187 0 0.0 17 0 0.0 0
6-188 0 0.0 17 0 0.0 0
6-189 0 0.0 2 0 0.0 0
6-190 0 0.0 1 0 0.0 0
6-191 0 0.0 1 0 0.0 0
6-192 0 0.0 2 0 0.0 0
6-193 0 0.0 14 0 0.0 0
6-194 0 0.0 1 0 0.0 0
6-196 0 0.0 1 0 0.0 0
6-198 0 0.0 1 0 0.0 0
6-199 0 0.0 4 0 0.0 0
6-200 0 0.0 2 0 0.0 0
6-201 0 0.0 9 0 0.0 0
6-202 0 0.0 15 0 0.0 0
6-203 0 0.0 22 0 0.0 0
6-205 0 0.0 3 0 0.0 0
6-206 0 0.0 1 0 0.0 0
6-209 0 0.0 17 0 0.0 0
6-211 0 0.0 1 0 0.0 0
6-212 0 0.0 4 0 0.0 0
6-214 0 0.0 31 0 0.0 0
6-215 0 0.0 1 0 0.0 0
6-216 0 0.0 7 0 0.0 0
6-217 0 0.0 26 0 0.0 0
6-218 0 0.0 2 0 0.0 0
6-219 0 0.0 2 0 0.0 0
6-221 0 0.0 6 0 0.0 0
6-222 0 0.0 19 0 0.0 0
6-223 0 0.0 5 0 0.0 0
6-224 0 0.0 6 0 0.0 0
6-226 0 0.0 10 0 0.0 0
6-227 0 0.0 5 0 0.0 0
6-228 0 0.0 23 0 0.0 0
6-229 0 0.0 8 0 0.0 0
6-231 0 0.0 6 0 0.0 0
6-232 0 0.0 1 0 0.0 0
6-233 0 0.0 4 0 0.0 0
6-234 0 0.0 54 0 0.0 0
6-235 0 0.0 5 0 0.0 0
6-236 0 0.0 2 0 0.0 0
6-237 0 0.0 1 0 0.0 0
6-238 0 0.0 2 0 0.0 0
6-239 0 0.0 3 0 0.0 0
6-240 0 0.0 15 0 0.0 0
6-241 0 0.0 1 0 0.0 0
6-243 0 0.0 1 0 0.0 0
6-244 0 0.0 4 0 0.0 0
6-246 0 0.0 1 0 0.0 0
6-248 0 0.0 30 0 0.0 0
6-250 0 0.0 5 0 0.0 0
6-251 0 0.0 1 0 0.0 0
6-252 0 0.0 1 0 0.0 0
6-253 0 0.0 2 0 0.0 0
6-254 0 0.0 3 0 0.0 0
6-255 0 0.0 23 0 0.0 0
6-256 0 0.0 11 0 0.0 0
6-257 0 0.0 14 0 0.0 0
6-258 0 0.0 2 0 0.0 0
6-259 0 0.0 10 0 0.0 0
6-260 0 0.0 36 0 0.0 0
6-261 0 0.0 1 0 0.0 0
6-262 0 0.0 3 0 0.0 0
6-263 0 0.0 1 0 0.0 0
6-264 0 0.0 1 0 0.0 0
6-265 0 0.0 5 0 0.0 0
6-266 0 0.0 12 0 0.0 0
6-267 0 0.0 50 0 0.0 0
6-268 0 0.0 1 0 0.0 0
6-270 0 0.0 1 0 0.0 0
6-272 0 0.0 15 0 0.0 0
6-273 0 0.0 9 0 0.0 0
6-274 0 0.0 8 0 0.0 0
6-275 0 0.0 39 0 0.0 0
6-277 0 0.0 4 0 0.0 0
6-278 0 0.0 13 0 0.0 0
6-279 0 0.0 25 0 0.0 0
6-280 0 0.0 14 0 0.0 0
6-281 0 0.0 1 0 0.0 0
6-282 0 0.0 4 0 0.0 0
6-283 0 0.0 4 0 0.0 0
6-284 0 0.0 17 0 0.0 0
6-285 0 0.0 1 0 0.0 0
6-286 0 0.0 7 0 0.0 0
6-287 0 0.0 7 0 0.0 0
6-288 0 0.0 6 0 0.0 0
6-289 0 0.0 23 0 0.0 0
6-290 0 0.0 1 0 0.0 0
6-292 0 0.0 2 0 0.0 0
6-293 0 0.0 21 0 0.0 0
6-294 0 0.0 5 0 0.0 0
6-295 0 0.0 1 0 0.0 0
6-296 0 0.0 14 0 0.0 0
6-298 0 0.0 12 0 0.0 0
6-299 0 0.0 5 0 0.0 0
6-300 0 0.0 5 0 0.0 0
6-301 0 0.0 6 0 0.0 0
6-302 0 0.0 40 0 0.0 0
6-303 0 0.0 1 0 0.0 0
6-305 0 0.0 34 0 0.0 0
6-307 0 0.0 11 0 0.0 0
6-308 0 0.0 4 0 0.0 0
6-309 0 0.0 2 0 0.0 0
6-310 0 0.0 4 0 0.0 0
6-312 0 0.0 102 0 0.0 0
6-315 0 0.0 22 0 0.0 0
6-316 0 0.0 3 0 0.0 0
6-317 0 0.0 36 0 0.0 0
6-318 0 0.0 43 0 0.0 0
6-319 0 0.0 8 0 0.0 0
6-320 0 0.0 3 0 0.0 0
6-321 0 0.0 2 0 0.0 0
6-323 0 0.0 3 0 0.0 0
6-324 0 0.0 3 0 0.0 0
6-325 0 0.0 5 0 0.0 0
6-326 0 0.0 10 0 0.0 0
6-327 0 0.0 5 0 0.0 0
6-328 0 0.0 14 0 0.0 0
6-329 0 0.0 14 0 0.0 0
6-330 0 0.0 2 0 0.0 0
6-331 0 0.0 51 0 0.0 0
6-333 0 0.0 12 0 0.0 0
6-334 0 0.0 1 0 0.0 0
6-335 0 0.0 1 0 0.0 0
6-336 0 0.0 18 0 0.0 0
6-339 0 0.0 10 0 0.0 0
6-340 0 0.0 3 0 0.0 0
6-342 0 0.0 1 0 0.0 0
6-343 0 0.0 1 0 0.0 0
6-344 0 0.0 1 0 0.0 0
6-345 0 0.0 3 0 0.0 0
6-346 0 0.0 2 0 0.0 0
6-348 0 0.0 7 0 0.0 0
6-350 0 0.0 2 0 0.0 0
6-351 0 0.0 48 0 0.0 0
6-352 0 0.0 28 0 0.0 0
6-353 0 0.0 2 0 0.0 0
6-354 0 0.0 16 0 0.0 0
6-356 0 0.0 1 0 0.0 0
6-358 0 0.0 3 0 0.0 0
6-359 0 0.0 1 0 0.0 0
6-360 0 0.0 1 0 0.0 0
6-361 0 0.0 10 0 0.0 0
6-364 0 0.0 1 0 0.0 0
6-366 0 0.0 18 0 0.0 0
6-368 0 0.0 4 0 0.0 0
6-369 0 0.0 3 0 0.0 0
6-370 0 0.0 2 0 0.0 0
6-371 0 0.0 5 0 0.0 0
6-372 0 0.0 1 0 0.0 0
6-373 0 0.0 1 0 0.0 0
6-374 0 0.0 1 0 0.0 0
6-375 0 0.0 1 0 0.0 0
6-377 0 0.0 39 0 0.0 0
6-378 0 0.0 19 0 0.0 0
6-379 0 0.0 2 0 0.0 0
6-380 0 0.0 2 0 0.0 0
6-381 0 0.0 1 0 0.0 0
6-382 0 0.0 2 0 0.0 0
6-383 0 0.0 10 0 0.0 0
6-385 0 0.0 27 0 0.0 0
6-387 0 0.0 3 0 0.0 0
6-389 0 0.0 5 0 0.0 0
6-390 0 0.0 17 0 0.0 0
6-392 0 0.0 63 0 0.0 0
6-393 0 0.0 2 0 0.0 0
6-394 0 0.0 12 0 0.0 0
6-395 0 0.0 10 0 0.0 0
6-396 0 0.0 2 0 0.0 0
6-397 0 0.0 21 0 0.0 0
6-398 0 0.0 1 0 0.0 0
6-399 0 0.0 4 0 0.0 0
6-400 0 0.0 17 0 0.0 0
6-401 0 0.0 1 0 0.0 0
6-403 0 0.0 19 0 0.0 0
6-405 0 0.0 7 0 0.0 0
6-408 0 0.0 7 0 0.0 0
6-409 0 0.0 43 0 0.0 0
6-410 0 0.0 2 0 0.0 0
6-411 0 0.0 9 0 0.0 0
6-413 0 0.0 11 0 0.0 0
6-414 0 0.0 1 0 0.0 0
6-415 0 0.0 16 0 0.0 0
6-416 0 0.0 2 0 0.0 0
6-417 0 0.0 1 0 0.0 0
6-418 0 0.0 3 0 0.0 0
6-419 0 0.0 4 0 0.0 0
6-421 0 0.0 7 0 0.0 0
6-422 0 0.0 10 0 0.0 0
6-424 0 0.0 1 0 0.0 0
6-425 0 0.0 11 0 0.0 0
6-426 0 0.0 3 0 0.0 0
6-427 0 0.0 1 0 0.0 0
6-428 0 0.0 2 0 0.0 0
6-429 0 0.0 21 0 0.0 0
6-430 0 0.0 62 0 0.0 0
6-431 0 0.0 17 0 0.0 0
6-433 0 0.0 1 0 0.0 0
6-434 0 0.0 8 0 0.0 0
6-435 0 0.0 43 0 0.0 0
6-436 0 0.0 14 0 0.0 0
6-437 0 0.0 2 0 0.0 0
6-438 0 0.0 16 0 0.0 0
6-439 0 0.0 1 0 0.0 0
6-440 0 0.0 1 0 0.0 0
6-441 0 0.0 1 0 0.0 0
6-443 0 0.0 1 0 0.0 0
6-444 0 0.0 3 0 0.0 0
6-445 0 0.0 7 0 0.0 0
6-447 0 0.0 4 0 0.0 0
6-449 0 0.0 6 0 0.0 0
6-450 0 0.0 5 0 0.0 0
6-451 0 0.0 1 0 0.0 0
6-454 0 0.0 9 0 0.0 0
6-456 0 0.0 4 0 0.0 0
6-457 0 0.0 5 0 0.0 0
6-458 0 0.0 5 0 0.0 0
6-459 0 0.0 2 0 0.0 0
6-460 0 0.0 1 0 0.0 0
6-461 0 0.0 35 0 0.0 0
6-463 0 0.0 1 0 0.0 0
6-464 0 0.0 4 0 0.0 0
6-465 0 0.0 10 0 0.0 0
6-466 0 0.0 38 0 0.0 0
6-467 0 0.0 11 0 0.0 0
6-469 0 0.0 11 0 0.0 0
6-471 0 0.0 3 0 0.0 0
6-472 0 0.0 2 0 0.0 0
6-473 0 0.0 7 0 0.0 0
6-474 0 0.0 3 0 0.0 0
6-475 0 0.0 3 0 0.0 0
6-476 0 0.0 1 0 0.0 0
6-477 0 0.0 7 0 0.0 0
6-478 0 0.0 23 0 0.0 0
6-479 0 0.0 16 0 0.0 0
6-482 0 0.0 33 0 0.0 0
6-483 0 0.0 2 0 0.0 0
6-484 0 0.0 3 0 0.0 0
6-485 0 0.0 3 0 0.0 0
6-486 0 0.0 1 0 0.0 0
6-488 0 0.0 22 0 0.0 0
6-489 0 0.0 18 0 0.0 0
6-490 0 0.0 11 0 0.0 0
6-491 0 0.0 1 0 0.0 0
6-493 0 0.0 6 0 0.0 0
6-494 0 0.0 13 0 0.0 0
6-497 0 0.0 4 0 0.0 0
6-498 0 0.0 3 0 0.0 0
6-499 0 0.0 1 0 0.0 0
6-500 0 0.0 6 0 0.0 0
6-501 0 0.0 1 0 0.0 0
6-502 0 0.0 5 0 0.0 0
6-503 0 0.0 1 0 0.0 0
6-504 0 0.0 2 0 0.0 0
6-505 0 0.0 2 0 0.0 0
6-506 0 0.0 3 0 0.0 0
6-507 0 0.0 5 0 0.0 0
6-508 0 0.0 1 0 0.0 0
6-509 0 0.0 5 0 0.0 0
6-510 0 0.0 1 0 0.0 0
6-513 0 0.0 1 0 0.0 0
6-515 0 0.0 27 0 0.0 0
6-516 0 0.0 2 0 0.0 0
6-520 0 0.0 8 0 0.0 0
6-521 0 0.0 12 0 0.0 0
6-522 0 0.0 1 0 0.0 0
6-523 0 0.0 10 0 0.0 0
6-524 0 0.0 1 0 0.0 0
6-525 0 0.0 21 0 0.0 0
6-526 0 0.0 2 0 0.0 0
6-527 0 0.0 3 0 0.0 0
6-528 0 0.0 85 0 0.0 0
6-529 0 0.0 2 0 0.0 0
6-531 0 0.0 33 0 0.0 0
6-532 0 0.0 7 0 0.0 0
6-533 0 0.0 13 0 0.0 0
6-735 0 0.0 1 0 0.0 0
6-736 0 0.0 1 0 0.0 0
6-737 0 0.0 1 0 0.0 0
6-738 0 0.0 1 0 0.0 0
6-739 0 0.0 3 0 0.0 0
6-740 0 0.0 4 0 0.0 0
6-742 0 0.0 2 0 0.0 0
6-744 0 0.0 3 0 0.0 0
6-746 0 0.0 1 0 0.0 0
6-748 0 0.0 1 0 0.0 0
6-749 0 0.0 3 0 0.0 0
6-750 0 0.0 2 0 0.0 0
6-751 0 0.0 1 0 0.0 0
6-752 0 0.0 1 0 0.0 0
6-753 0 0.0 1 0 0.0 0
6-754 0 0.0 1 0 0.0 0
6-755 0 0.0 6 0 0.0 0
6-756 0 0.0 2 0 0.0 0
6-757 0 0.0 1 0 0.0 0
6-758 0 0.0 4 0 0.0 0
6-759 0 0.0 2 0 0.0 0
6-761 0 0.0 1 0 0.0 0
6-763 0 0.0 1 0 0.0 0
6-764 0 0.0 1 0 0.0 0
6-765 0 0.0 2 0 0.0 0
6-766 0 0.0 1 0 0.0 0
6-767 0 0.0 1 0 0.0 0
6-768 0 0.0 8 0 0.0 0
6-769 0 0.0 1 0 0.0 0
6-770 0 0.0 1 0 0.0 0
6-771 0 0.0 5 0 0.0 0
6-772 0 0.0 3 0 0.0 0
6-774 0 0.0 2 0 0.0 0
6-775 0 0.0 1 0 0.0 0
6-777 0 0.0 1 0 0.0 0
6-778 0 0.0 1 0 0.0 0
6-779 0 0.0 1 0 0.0 0
6-780 0 0.0 1 0 0.0 0
6-781 0 0.0 1 0 0.0 0
6-782 0 0.0 2 0 0.0 0
6-783 0 0.0 4 0 0.0 0
6-784 0 0.0 1 0 0.0 0
6-785 0 0.0 1 0 0.0 0
6-786 0 0.0 1 0 0.0 0
6-787 0 0.0 1 0 0.0 0
6-788 0 0.0 17 0 0.0 0
6-789 0 0.0 1 0 0.0 0
6-791 0 0.0 1 0 0.0 0
6-792 0 0.0 10 0 0.0 0
6-793 0 0.0 11 0 0.0 0
6-795 0 0.0 5 0 0.0 0
6-796 0 0.0 59 0 0.0 0
6-798 0 0.0 13 0 0.0 0
6-799 0 0.0 1 0 0.0 0
6-800 0 0.0 9 0 0.0 0
6-804 0 0.0 92 0 0.0 0
6-805 0 0.0 9 0 0.0 0
6-807 0 0.0 1 0 0.0 0
6-809 0 0.0 2 0 0.0 0
6-810 0 0.0 53 0 0.0 0
6-813 0 0.0 44 0 0.0 0
6-814 0 0.0 40 0 0.0 0
6-815 0 0.0 5 0 0.0 0
6-816 0 0.0 24 0 0.0 0
6-817 0 0.0 2 0 0.0 0
6-818 0 0.0 1 0 0.0 0
6-819 0 0.0 1 0 0.0 0
6-821 0 0.0 1 0 0.0 0
6-824 0 0.0 10 0 0.0 0
6-825 0 0.0 1 0 0.0 0
6-827 0 0.0 13 0 0.0 0
6-828 0 0.0 18 0 0.0 0
6-829 0 0.0 9 0 0.0 0
6-830 0 0.0 28 0 0.0 0
6-831 0 0.0 1 0 0.0 0
6-833 0 0.0 1 0 0.0 0
6-835 0 0.0 2 0 0.0 0
6-836 0 0.0 8 0 0.0 0
6-837 0 0.0 7 0 0.0 0
6-838 0 0.0 1 0 0.0 0
6-841 0 0.0 9 0 0.0 0
6-842 0 0.0 12 0 0.0 0
6-846 0 0.0 13 0 0.0 0
6-852 0 0.0 2 0 0.0 0
6-853 0 0.0 9 0 0.0 0
6-854 0 0.0 1 0 0.0 0
6-855 0 0.0 1 0 0.0 0
6-856 0 0.0 1 0 0.0 0
6-857 0 0.0 1 0 0.0 0
6-859 0 0.0 43 0 0.0 0
6-860 0 0.0 2 0 0.0 0
6-861 0 0.0 2 0 0.0 0
6-862 0 0.0 8 0 0.0 0
6-864 0 0.0 4 0 0.0 0
6-865 0 0.0 1 0 0.0 0
6-869 0 0.0 1 0 0.0 0
6-870 0 0.0 1 0 0.0 0
6-871 0 0.0 1 0 0.0 0
6-872 0 0.0 5 0 0.0 0
6-874 0 0.0 13 0 0.0 0
6-876 0 0.0 1 0 0.0 0
6-877 0 0.0 3 0 0.0 0
6-878 0 0.0 1 0 0.0 0
6-880 0 0.0 1 0 0.0 0
6-883 0 0.0 16 0 0.0 0
6-885 0 0.0 20 0 0.0 0
6-889 0 0.0 34 0 0.0 0
6-892 0 0.0 1 0 0.0 0
6-893 0 0.0 7 0 0.0 0
6-894 0 0.0 5 0 0.0 0
6-895 0 0.0 1 0 0.0 0
6-896 0 0.0 7 0 0.0 0
6-897 0 0.0 6 0 0.0 0
6-898 0 0.0 1 0 0.0 0
6-899 0 0.0 1 0 0.0 0
6-900 0 0.0 2 0 0.0 0
6-904 0 0.0 1 0 0.0 0
6-906 0 0.0 138 0 0.0 0
6-907 0 0.0 12 0 0.0 0
6-909 0 0.0 10 0 0.0 0
6-910 0 0.0 11 0 0.0 0
6-911 0 0.0 4 0 0.0 0
6-912 0 0.0 6 0 0.0 0
6-914 0 0.0 1 0 0.0 0
6-915 0 0.0 25 0 0.0 0
6-916 0 0.0 1 0 0.0 0
6-917 0 0.0 17 0 0.0 0
6-918 0 0.0 12 0 0.0 0
6-919 0 0.0 42 0 0.0 0
6-920 0 0.0 110 0 0.0 0
6-921 0 0.0 1 0 0.0 0
6-922 0 0.0 33 0 0.0 0
6-923 0 0.0 1 0 0.0 0
6-924 0 0.0 9 0 0.0 0
6-925 0 0.0 1 0 0.0 0
6-926 0 0.0 3 0 0.0 0
6-928 0 0.0 35 0 0.0 0
6-930 0 0.0 21 0 0.0 0
6-931 0 0.0 12 0 0.0 0
6-932 0 0.0 36 0 0.0 0
6-933 0 0.0 26 0 0.0 0
6-934 0 0.0 5 0 0.0 0
6-935 0 0.0 18 0 0.0 0
6-936 0 0.0 16 0 0.0 0
6-937 0 0.0 2 0 0.0 0
6-938 0 0.0 1 0 0.0 0
6-939 0 0.0 9 0 0.0 0
6-942 0 0.0 10 0 0.0 0
6-944 0 0.0 18 0 0.0 0
6-945 0 0.0 1 0 0.0 0
6-947 0 0.0 2 0 0.0 0
6-950 0 0.0 2 0 0.0 0
6-951 0 0.0 33 0 0.0 0
6-953 0 0.0 1 0 0.0 0
6-954 0 0.0 2 0 0.0 0
6-955 0 0.0 6 0 0.0 0
6-956 0 0.0 1 0 0.0 0
6-957 0 0.0 114 0 0.0 0
6-959 0 0.0 2 0 0.0 0
6-960 0 0.0 2 0 0.0 0
6-961 0 0.0 5 0 0.0 0
6-964 0 0.0 3 0 0.0 0
6-965 0 0.0 3 0 0.0 0
6-966 0 0.0 1 0 0.0 0
6-968 0 0.0 1 0 0.0 0
6-970 0 0.0 3 0 0.0 0
6-971 0 0.0 1 0 0.0 0
6-972 0 0.0 1 0 0.0 0
6-973 0 0.0 1 0 0.0 0
6-974 0 0.0 1 0 0.0 0
6-975 0 0.0 3 0 0.0 0
6-976 0 0.0 1 0 0.0 0
6-977 0 0.0 1 0 0.0 0
6-978 0 0.0 2 0 0.0 0
6-979 0 0.0 2 0 0.0 0
6-980 0 0.0 1 0 0.0 0
6-981 0 0.0 1 0 0.0 0
6-982 0 0.0 2 0 0.0 0
6-983 0 0.0 9 0 0.0 0
6-984 0 0.0 1 0 0.0 0
6-985 0 0.0 1 0 0.0 0
6-986 0 0.0 7 0 0.0 0
6-987 0 0.0 3 0 0.0 0
6-988 0 0.0 2 0 0.0 0
6-989 0 0.0 2 0 0.0 0
6-990 0 0.0 14 0 0.0 0
6-991 0 0.0 1 0 0.0 0
6-992 0 0.0 1 0 0.0 0
6-994 0 0.0 2 0 0.0 0
6-995 0 0.0 4 0 0.0 0
6-996 0 0.0 1 0 0.0 0
6-997 0 0.0 1 0 0.0 0
6-1000 0 0.0 3 0 0.0 0
6-1001 0 0.0 1 0 0.0 0
6-1002 0 0.0 4 0 0.0 0
6-1003 0 0.0 2 0 0.0 0
6-1004 0 0.0 2 0 0.0 0
6-1005 0 0.0 1 0 0.0 0
6-1006 0 0.0 1 0 0.0 0
6-1007 0 0.0 8 0 0.0 0
6-1008 0 0.0 87 0 0.0 0
6-1010 0 0.0 2 0 0.0 0
6-1011 0 0.0 36 0 0.0 0
6-1012 0 0.0 30 0 0.0 0
6-1014 0 0.0 1 0 0.0 0
6-1015 0 0.0 53 0 0.0 0
6-1016 0 0.0 9 0 0.0 0
6-1017 0 0.0 27 0 0.0 0
6-1018 0 0.0 3 0 0.0 0
6-1019 0 0.0 10 0 0.0 0
6-1020 0 0.0 1 0 0.0 0
6-1021 0 0.0 36 0 0.0 0
